id,Company,TypeName,Inches,touchscreen,cpu_brand,cpu_name,cpu_speed,ram,secondar_storage,primary_storage,memory_type,gpu_brand,gpu_name,OpSys,weight,Price,ppi,touchscreen_cat
983,HP,Notebook,15.6,0,Intel,Core i5,2.5,8,0,1024.0,HDD,Nvidia, GeForce 930MX,windows,2.0,45102.0,100.45466986113651,Non-touch
984,Vero,Notebook,13.3,0,Intel,Atom X5-Z8350,1.4,4,0,32.0,Flash Storage,Intel, HD Graphics 400,windows,1.4,10443.0,165.6321180513006,Non-touch
985,Dell,Notebook,15.6,0,Intel,Core i5,2.4,8,0,256.0,SSD,Intel, HD Graphics 520,windows,2.1,56634.0,141.21199808219862,Non-touch
986,Dell,Notebook,15.6,0,Intel,Core i3,2.0,4,0,1024.0,HDD,AMD, Radeon R5 M430,linux,2.3,24808.0,100.45466986113651,Non-touch
987,HP,Notebook,13.3,0,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.2,90043.0,165.6321180513006,Non-touch
988,Asus,Notebook,15.6,0,Intel,Pentium Quad,1.1,4,0,1024.0,HDD,Intel, HD Graphics 505,linux,2.0,21258.0,100.45466986113651,Non-touch
989,HP,Notebook,14.0,0,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.6,53840.0,157.3505121487356,Non-touch
990,HP,Notebook,14.0,0,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.4,80613.0,157.3505121487356,Non-touch
991,Lenovo,2 in 1 Convertible,15.6,1,Intel,Core i7,2.5,4,0,256.0,SSD,Intel, HD Graphics 520,windows,1.8,45128.0,141.21199808219862,Touchscreen
992,Xiaomi,Ultrabook,13.3,0,Intel,Core i5,2.3,8,0,256.0,SSD,Nvidia, GeForce 940MX,windows,1.3,49817.0,165.6321180513006,Non-touch
993,Dell,Notebook,15.6,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,linux,2.1,27899.0,100.45466986113651,Non-touch
994,Vero,Notebook,14.0,0,Intel,Atom X5-Z8350,1.4,2,0,32.0,Flash Storage,Intel, HD Graphics 400,windows,1.5,11231.0,111.93520355955211,Non-touch
995,Dell,Notebook,15.6,0,Intel,Core i5,2.5,4,1024,128.0,Hybrid,Nvidia, GeForce 940MX,windows,2.2,48618.0,141.21199808219862,Non-touch
996,Asus,Notebook,15.6,0,Intel,Core i3,2.4,4,0,1024.0,HDD,Intel, HD Graphics 620,windows,2.0,23177.0,100.45466986113651,Non-touch
997,Toshiba,Notebook,15.6,0,Intel,Core i7,2.5,16,0,256.0,SSD,Nvidia, GeForce 930M,windows,2.4,75924.0,141.21199808219862,Non-touch
998,HP,Notebook,15.6,0,Intel,Core i5,2.5,4,0,256.0,SSD,Intel, HD Graphics 620,windows,2.0,44702.0,141.21199808219862,Non-touch
999,Dell,Notebook,15.6,0,Intel,Core i5,2.5,4,0,500.0,HDD,Intel, HD Graphics 620,windows,1.9,43956.0,100.45466986113651,Non-touch
1000,Lenovo,2 in 1 Convertible,14.0,1,Intel,Core i7,2.5,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.8,88924.0,157.3505121487356,Touchscreen
1001,Lenovo,Notebook,15.6,0,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,2.3,55923.0,141.21199808219862,Non-touch
1002,Lenovo,2 in 1 Convertible,10.1,1,Intel,Atom x5-Z8550,1.4,4,0,64.0,Flash Storage,Intel, HD Graphics 400,windows,0.7,25521.0,202.37276851499232,Touchscreen
1003,HP,Notebook,14.0,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,1.5,53280.0,157.3505121487356,Non-touch
1004,HP,Ultrabook,12.5,0,Intel,Core i5,2.4,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.3,100966.0,125.36742798669837,Non-touch
1005,HP,Notebook,15.6,0,Intel,Core i3,2.4,4,0,500.0,HDD,Intel, HD Graphics 620,windows,2.0,36497.0,141.21199808219862,Non-touch
1006,HP,Notebook,15.6,0,Intel,Core i5,2.4,8,500,256.0,Hybrid,Intel, HD Graphics 520,windows,1.8,112066.0,141.21199808219862,Non-touch
1007,Lenovo,Gaming,15.6,0,Intel,Core i5,2.5,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 1060,,2.4,52694.0,141.21199808219862,Non-touch
1008,Dell,Gaming,17.3,0,Intel,Core i7,2.8,20,1024,256.0,Hybrid,Nvidia, GeForce GTX 1070,windows,4.4,167779.0,127.33567457123111,Non-touch
1009,HP,2 in 1 Convertible,13.3,1,Intel,Core i5,2.5,4,0,256.0,SSD,Intel, HD Graphics 620,windows,1.3,90576.0,165.6321180513006,Touchscreen
1010,HP,Notebook,14.0,0,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.4,78268.0,157.3505121487356,Non-touch
1011,Lenovo,Notebook,15.6,0,Intel,Core i5,2.5,6,0,256.0,SSD,Nvidia, GeForce 920MX,windows,2.4,37030.0,141.21199808219862,Non-touch
1012,HP,2 in 1 Convertible,15.6,1,Intel,Core i5,2.5,4,0,500.0,HDD,Intel, HD Graphics 620,windows,2.3,36486.0,100.45466986113651,Touchscreen
1013,MSI,Gaming,17.3,0,Intel,Core i7,2.7,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 980M,windows,3.8,82352.0,127.33567457123111,Non-touch
1014,HP,Gaming,17.3,0,Intel,Core i5,2.3,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 1060,windows,3.4,60153.0,127.33567457123111,Non-touch
1015,Lenovo,Gaming,17.3,0,Intel,Core i7,2.6,16,1024,128.0,Hybrid,Nvidia, GeForce GTX 980M,windows,4.6,122011.0,127.33567457123111,Non-touch
1016,HP,Notebook,15.6,0,Intel,Core i7,2.7,8,0,1100.0,HDD,Intel, HD Graphics 620,windows,2.0,33513.0,100.45466986113651,Non-touch
1017,Asus,Netbook,11.6,0,Intel,Celeron Dual,1.6,4,0,16.0,Flash Storage,Intel, HD Graphics 400,other,1.2,15339.0,135.0942111925629,Non-touch
1018,Lenovo,2 in 1 Convertible,14.0,1,Intel,Core i7,2.6,8,0,512.0,SSD,Nvidia, Quadro M500M,windows,1.8,109244.0,157.3505121487356,Touchscreen
1019,Lenovo,Notebook,14.0,0,Intel,Core i7,2.6,16,0,256.0,SSD,Intel, HD Graphics 520,windows,1.1,139594.0,202.37276851499232,Non-touch
1020,Asus,Notebook,14.0,0,Intel,Celeron Dual,1.1,4,0,32.0,Flash Storage,Intel, HD Graphics 500,windows,1.5,14812.0,111.93520355955211,Non-touch
1021,Dell,2 in 1 Convertible,13.3,1,Intel,Core i7,1.3,16,0,512.0,SSD,Intel, HD Graphics 615,windows,1.2,101179.0,202.37276851499232,Touchscreen
1022,HP,Ultrabook,15.6,0,Intel,Core i7,2.7,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.8,40067.0,141.21199808219862,Non-touch
1023,Acer,Notebook,15.6,0,Intel,Core i5,2.5,4,0,1024.0,HDD,Nvidia, GeForce 940MX,windows,2.2,32820.0,141.21199808219862,Non-touch
1024,Asus,Notebook,14.1,0,Intel,Celeron Dual,1.1,4,0,32.0,Flash Storage,Intel, HD Graphics 500,windows,1.7,18541.0,111.1413368676404,Non-touch
1025,HP,Notebook,15.6,0,Intel,Core i7,2.7,8,0,1024.0,HDD,Nvidia, GeForce 940MX,windows,1.9,52161.0,141.21199808219862,Non-touch
1026,Lenovo,Notebook,15.6,0,Intel,Core i7,2.5,16,0,1024.0,Hybrid,AMD, Radeon R7 M360,windows,2.5,58555.0,141.21199808219862,Non-touch
1027,Dell,Ultrabook,14.0,1,Intel,Core i7,2.6,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.5,104588.0,202.37276851499232,Touchscreen
1028,Lenovo,Notebook,15.6,0,Intel,Core i7,2.5,8,0,1024.0,HDD,Nvidia, GeForce 940MX,windows,2.2,35644.0,141.21199808219862,Non-touch
1029,HP,Workstation,17.3,0,Intel,Core i7,2.6,8,0,256.0,SSD,Nvidia, Quadro M3000M,windows,3.0,210424.0,127.33567457123111,Non-touch
1030,Dell,Gaming,17.3,0,Intel,Core i7,2.6,20,1024,256.0,Hybrid,Nvidia, GeForce GTX 1070,windows,4.4,149184.0,127.33567457123111,Non-touch
1031,Toshiba,Notebook,14.0,0,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,2.0,62870.0,157.3505121487356,Non-touch
1032,Dell,Notebook,15.6,0,Intel,Core i5,2.5,8,0,1024.0,HDD,AMD, Radeon R7 M445,windows,2.5,41772.0,100.45466986113651,Non-touch
1033,Dell,Notebook,15.6,0,Intel,Pentium Quad,1.6,4,0,500.0,HDD,Intel, HD Graphics,windows,2.2,19660.0,100.45466986113651,Non-touch
1034,Dell,2 in 1 Convertible,15.6,1,Intel,Core i5,2.7,8,0,256.0,SSD,Intel, HD Graphics 620,windows,2.3,58288.0,141.21199808219862,Touchscreen
1035,Asus,Gaming,17.3,0,Intel,Core i7,2.8,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.7,109219.0,127.33567457123111,Non-touch
1036,MSI,Gaming,17.3,0,Intel,Core i7,2.7,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 980M,windows,3.8,127819.0,127.33567457123111,Non-touch
1037,HP,Notebook,15.6,0,Intel,Core i5,2.5,4,0,256.0,SSD,Intel, HD Graphics 620,windows,2.0,52161.0,100.45466986113651,Non-touch
1038,HP,Ultrabook,15.6,0,Intel,Core i7,2.5,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.9,115709.0,141.21199808219862,Non-touch
1039,Dell,Ultrabook,13.3,1,Intel,Core i7,2.7,16,0,1024.0,SSD,Intel, HD Graphics 620,windows,1.2,120093.0,202.37276851499232,Touchscreen
1040,HP,Notebook,15.6,0,Intel,Core i5,2.7,8,1024,128.0,Hybrid,Nvidia, GeForce 930MX,windows,2.0,52161.0,141.21199808219862,Non-touch
1041,HP,Notebook,15.6,0,Intel,Core i3,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,2.3,37570.0,100.45466986113651,Non-touch
1042,Lenovo,Notebook,14.0,0,Intel,Core i5,2.3,4,0,508.0,Hybrid,Intel, HD Graphics 520,windows,1.7,53387.0,111.93520355955211,Non-touch
1043,Asus,2 in 1 Convertible,15.6,1,Intel,Core i7,2.7,16,2048,512.0,Hybrid,Nvidia, GeForce GTX 950M,windows,2.3,95851.0,202.37276851499232,Touchscreen
1044,Asus,Gaming,17.3,0,Intel,Core i7,2.8,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1050 Ti,windows,3.0,93187.0,127.33567457123111,Non-touch
1045,Lenovo,2 in 1 Convertible,14.0,1,Intel,Core i7,2.6,16,0,512.0,SSD,Intel, HD Graphics 520,windows,2.8,130003.0,202.37276851499232,Touchscreen
1046,HP,Notebook,15.6,0,Intel,Core i5,2.5,4,0,500.0,HDD,Intel, HD Graphics 620,,2.0,26587.0,100.45466986113651,Non-touch
1047,MSI,Gaming,15.6,0,Intel,Core i7,2.8,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 1050,windows,2.4,60888.0,141.21199808219862,Non-touch
1048,Acer,Notebook,15.6,0,AMD,A8-Series 7410,2.2,8,0,1024.0,HDD,AMD, Radeon R5,windows,2.4,23923.0,100.45466986113651,Non-touch
1049,HP,2 in 1 Convertible,13.3,1,Intel,Core i5,2.4,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.5,86793.0,165.6321180513006,Touchscreen
1050,HP,Workstation,15.6,0,Intel,Core i7,2.6,8,0,256.0,SSD,Nvidia, Quadro M1000M,windows,2.6,118761.0,141.21199808219862,Non-touch
1051,HP,2 in 1 Convertible,13.3,1,Intel,Core i7,2.6,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.5,95851.0,202.37276851499232,Touchscreen
1052,Dell,2 in 1 Convertible,13.3,1,Intel,Core i7,2.7,12,0,256.0,SSD,Intel, HD Graphics 620,windows,1.6,69211.0,165.6321180513006,Touchscreen
1053,Dell,2 in 1 Convertible,15.6,1,Intel,Core i7,2.7,12,0,512.0,SSD,Intel, HD Graphics 620,windows,2.2,69211.0,141.21199808219862,Touchscreen
1054,MSI,Gaming,15.6,0,Intel,Core i7,2.6,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.9,96916.0,141.21199808219862,Non-touch
1055,Toshiba,Notebook,13.3,0,Intel,Core i5,2.3,4,0,128.0,SSD,Intel, HD Graphics 520,windows,1.2,63670.0,165.6321180513006,Non-touch
1056,HP,Workstation,15.6,0,Intel,Core i7,2.6,8,0,256.0,SSD,Nvidia, Quadro M1000M,windows,2.0,101179.0,141.21199808219862,Non-touch
1057,Lenovo,Notebook,15.6,0,AMD,A12-Series 9720P,3.6,6,0,256.0,SSD,AMD, Radeon 530,windows,2.2,29251.0,141.21199808219862,Non-touch
1058,Asus,Gaming,17.3,0,Intel,Core i7,2.6,16,0,1024.0,HDD,Nvidia, GeForce GTX 965M,,4.0,53173.0,127.33567457123111,Non-touch
1059,Fujitsu,Notebook,15.6,0,Intel,Core i5,2.3,4,0,256.0,SSD,Intel, HD Graphics 520,windows,2.3,34579.0,100.45466986113651,Non-touch
1060,HP,Ultrabook,12.5,0,Intel,Core i7,2.5,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.3,122381.0,176.23257360658386,Non-touch
1061,HP,2 in 1 Convertible,13.3,1,Intel,Core i5,2.5,4,0,256.0,SSD,Intel, HD Graphics 620,windows,1.3,95851.0,165.6321180513006,Touchscreen
1062,Dell,Notebook,15.6,0,Intel,Core i5,2.5,4,0,1024.0,HDD,Intel, HD Graphics,windows,2.3,29784.0,141.21199808219862,Non-touch
1063,Dell,Notebook,15.6,0,Intel,Core i7,2.7,8,0,256.0,SSD,Nvidia, GeForce 940MX,windows,2.2,53807.0,141.21199808219862,Non-touch
1064,Dell,Notebook,15.6,0,Intel,Core i3,2.0,4,0,1024.0,HDD,AMD, Radeon R5 M420X,linux,2.2,24280.0,100.45466986113651,Non-touch
1065,Toshiba,Notebook,14.0,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,1.8,48751.0,111.93520355955211,Non-touch
1066,HP,Notebook,15.6,0,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.9,84129.0,141.21199808219862,Non-touch
1067,Asus,Gaming,17.3,0,Intel,Core i5,2.5,12,1024,128.0,Hybrid,Nvidia, GeForce GTX 1050,windows,2.2,72988.0,127.33567457123111,Non-touch
1068,Dell,Notebook,15.6,0,Intel,Core i7,2.7,16,0,1100.0,HDD,AMD, Radeon R7 M445,windows,2.3,52747.0,141.21199808219862,Non-touch
1069,MSI,Gaming,15.6,0,Intel,Core i7,2.6,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1060,windows,1.8,102777.0,141.21199808219862,Non-touch
1070,Lenovo,2 in 1 Convertible,14.0,1,Intel,Core i7,2.5,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.3,124622.0,202.37276851499232,Touchscreen
1071,Acer,Netbook,11.6,0,Intel,Celeron Dual,1.6,4,0,32.0,Flash Storage,Intel, HD Graphics 400,other,1.3,15824.0,135.0942111925629,Non-touch
1072,Dell,Ultrabook,13.3,0,Intel,Core i7,2.7,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.3,77682.0,165.6321180513006,Non-touch
1073,Lenovo,Notebook,15.6,0,Intel,Core i3,2.0,4,0,1024.0,HDD,Intel, HD Graphics 520,,1.9,18062.0,100.45466986113651,Non-touch
1074,HP,Notebook,15.6,0,AMD,E-Series 7110,1.8,4,0,500.0,HDD,AMD, Radeon R2 Graphics,windows,1.9,15824.0,100.45466986113651,Non-touch
1075,Lenovo,Notebook,17.3,0,AMD,A4-Series 7210,2.2,4,0,500.0,HDD,AMD, Radeon R3,windows,2.8,20193.0,106.11306214269258,Non-touch
1076,Lenovo,Notebook,15.6,0,Intel,Core i5,2.3,8,0,1024.0,HDD,AMD, Radeon R5 M330,,2.3,31915.0,141.21199808219862,Non-touch
1077,Asus,Gaming,17.3,0,Intel,Core i7,2.7,20,0,1024.0,SSD,Nvidia, GeForce GTX 980 ,windows,3.6,211788.0,127.33567457123111,Non-touch
1078,HP,Notebook,14.0,0,Intel,Core i5,2.5,4,0,128.0,SSD,Intel, HD Graphics 620,windows,2.0,67399.0,157.3505121487356,Non-touch
1079,HP,2 in 1 Convertible,13.3,1,Intel,Core i7,2.7,16,0,256.0,SSD,Intel, HD Graphics 620,windows,1.4,74539.0,202.37276851499232,Touchscreen
1080,Dell,2 in 1 Convertible,13.3,1,Intel,Core i7,2.5,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.6,42518.0,165.6321180513006,Touchscreen
1081,Samsung,Ultrabook,15.0,0,Intel,Core i7,2.7,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.2,90523.0,146.86047800548656,Non-touch
1082,Dell,Gaming,15.6,0,Intel,Core i7,2.6,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 970M,windows,3.2,70809.0,202.37276851499232,Non-touch
1083,Dell,Gaming,15.6,0,Intel,Core i7,2.8,8,0,1024.0,HDD,Nvidia, GeForce GTX 1050Ti,windows,2.6,63883.0,141.21199808219862,Non-touch
1084,Lenovo,Ultrabook,14.0,0,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.3,95851.0,157.3505121487356,Non-touch
1085,Apple,Ultrabook,12.0,0,Intel,Core M,1.1,8,0,256.0,Flash Storage,Intel, HD Graphics 515,macos,0.9,69264.0,202.37276851499232,Non-touch
1086,Dell,Notebook,15.6,1,Intel,Core i5,2.3,8,0,256.0,SSD,Nvidia, GeForce 960M,windows,2.0,119916.0,202.37276851499232,Touchscreen
1087,HP,Notebook,15.6,0,AMD,A6-Series A6-9220,2.5,4,0,256.0,SSD,AMD, Radeon 520,windows,1.9,25515.0,141.21199808219862,Non-touch
1088,Dell,Notebook,15.6,0,Intel,Core i3,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,2.1,25680.0,100.45466986113651,Non-touch
1089,MSI,Gaming,17.3,0,Intel,Core i7,2.8,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1050 Ti,windows,2.7,79536.0,127.33567457123111,Non-touch
1090,HP,Notebook,15.6,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,2.3,63883.0,100.45466986113651,Non-touch
1091,Dell,Notebook,15.6,0,Intel,Core i5,2.5,4,0,500.0,HDD,AMD, Radeon R5 M430,windows,2.3,31915.0,100.45466986113651,Non-touch
1092,Lenovo,Ultrabook,14.0,0,Intel,Core i7,2.6,12,0,512.0,SSD,Intel, HD Graphics 520,windows,1.4,122491.0,157.3505121487356,Non-touch
1093,MSI,Gaming,17.3,0,Intel,Core i7,2.6,16,2048,512.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.4,141139.0,202.37276851499232,Non-touch
1094,HP,Notebook,15.6,0,Intel,Core i5,2.5,8,0,1024.0,HDD,Intel, HD Graphics 620,windows,2.0,42944.0,141.21199808219862,Non-touch
1095,HP,Ultrabook,12.5,0,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.3,63883.0,176.23257360658386,Non-touch
1096,Lenovo,Notebook,15.6,0,Intel,Core i5,2.3,8,0,1024.0,Hybrid,AMD, Radeon R5 M330,windows,2.5,42011.0,141.21199808219862,Non-touch
1097,Toshiba,Notebook,13.3,0,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.1,78588.0,165.6321180513006,Non-touch
1098,Lenovo,Gaming,15.6,0,Intel,Core i7,2.8,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.5,63350.0,141.21199808219862,Non-touch
1099,HP,Notebook,13.3,0,Intel,Core i7,2.7,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.5,58075.0,165.6321180513006,Non-touch
1100,HP,2 in 1 Convertible,13.3,1,Intel,Core i7,2.6,8,0,512.0,SSD,Intel, HD Graphics 520,windows,1.5,108744.0,202.37276851499232,Touchscreen
1101,Lenovo,Ultrabook,12.5,1,Intel,Core i7,2.5,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.3,91295.0,176.23257360658386,Touchscreen
1102,Lenovo,Ultrabook,14.0,0,Intel,Core i7,2.6,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.7,79867.0,157.3505121487356,Non-touch
1103,Dell,Notebook,15.6,0,Intel,Core i7,2.7,8,0,1024.0,HDD,AMD, Radeon R7 M445,windows,2.4,39907.0,100.45466986113651,Non-touch
1104,MSI,Gaming,14.0,0,Intel,Core i7,2.6,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 970M,windows,1.7,94252.0,157.3505121487356,Non-touch
1105,Dell,Notebook,14.0,0,Intel,Core i5,2.5,8,0,128.0,SSD,Intel, HD Graphics 620 ,windows,1.6,59620.0,157.3505121487356,Non-touch
1106,Lenovo,Notebook,17.3,0,Intel,Core i5,2.3,8,0,1024.0,HDD,AMD, Radeon R5 M330,windows,3.0,35112.0,106.11306214269258,Non-touch
1107,HP,Netbook,12.5,0,Intel,Core M,1.2,8,0,512.0,SSD,Intel, HD Graphics 515,windows,1.0,101658.0,176.23257360658386,Non-touch
1108,Lenovo,Notebook,15.6,0,Intel,Core i5,2.3,4,0,1024.0,HDD,Nvidia, GeForce GTX 950M,windows,2.3,52055.0,141.21199808219862,Non-touch
1109,HP,Notebook,15.6,0,Intel,Core i3,2.0,4,1024,128.0,Hybrid,AMD, Radeon 520,windows,2.1,26587.0,141.21199808219862,Non-touch
1110,HP,Gaming,15.6,0,Intel,Core i7,2.8,8,0,1024.0,HDD,Nvidia, GeForce GTX 1050,windows,2.6,47899.0,141.21199808219862,Non-touch
1111,MSI,Gaming,17.3,0,Intel,Core i7,2.8,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1070,windows,3.8,133147.0,127.33567457123111,Non-touch
1112,Lenovo,Notebook,15.6,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,2.1,28771.0,100.45466986113651,Non-touch
1113,Lenovo,Notebook,15.6,0,Intel,Core i3,2.0,8,0,1024.0,HDD,Intel, HD Graphics 520,windows,2.2,24456.0,100.45466986113651,Non-touch
1114,Lenovo,Notebook,15.6,0,Intel,Celeron Dual,1.1,4,0,128.0,SSD,Intel, HD Graphics 500,,1.9,14419.0,100.45466986113651,Non-touch
1115,HP,Notebook,15.6,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,,2.1,25414.0,100.45466986113651,Non-touch
1116,Lenovo,Notebook,15.6,0,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,2.3,71875.0,141.21199808219862,Non-touch
1117,Dell,Gaming,15.6,0,Intel,Core i7,2.8,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 1050 Ti,windows,2.6,79813.0,202.37276851499232,Non-touch
1118,Asus,Notebook,13.3,0,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.4,61272.0,202.37276851499232,Non-touch
1119,HP,Notebook,15.6,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,2.3,50083.0,141.21199808219862,Non-touch
1120,HP,Ultrabook,13.3,1,Intel,Core i7,2.7,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.1,71875.0,165.6321180513006,Touchscreen
1121,Lenovo,Ultrabook,12.5,1,Intel,Core M,1.2,8,0,512.0,SSD,Intel, HD Graphics 515,windows,1.0,74539.0,202.37276851499232,Touchscreen
1122,Lenovo,Notebook,15.6,0,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,windows,2.0,74059.0,141.21199808219862,Non-touch
1123,Dell,2 in 1 Convertible,13.3,1,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.6,63883.0,165.6321180513006,Touchscreen
1124,Lenovo,Gaming,17.3,0,Intel,Core i7,2.7,20,1024,512.0,SSD,Nvidia, GeForce GTX 980M,windows,4.6,172627.0,127.33567457123111,Non-touch
1125,Lenovo,Notebook,15.6,0,Intel,Core i3,2.0,4,0,1024.0,HDD,Nvidia, GeForce 920MX ,windows,2.2,24935.0,141.21199808219862,Non-touch
1126,HP,Notebook,15.6,0,Intel,Core i7,2.8,12,1024,128.0,Hybrid,Nvidia, GeForce GTX 1050,windows,2.2,70703.0,141.21199808219862,Non-touch
1127,Lenovo,2 in 1 Convertible,10.1,1,Intel,Atom x5-Z8550,1.4,4,0,64.0,Flash Storage,Intel, HD Graphics 400,windows,0.7,34433.0,202.37276851499232,Touchscreen
1128,Acer,Notebook,15.6,0,Intel,Pentium Quad,1.1,4,0,500.0,HDD,Intel, HD Graphics 505,windows,2.4,20246.0,100.45466986113651,Non-touch
1129,HP,Notebook,14.0,0,Intel,Celeron Dual,1.6,2,0,32.0,Flash Storage,Intel, HD Graphics 400,windows,1.4,13267.0,111.93520355955211,Non-touch
1130,Lenovo,Notebook,15.6,0,Intel,Core i3,2.0,4,0,1024.0,HDD,AMD, Radeon R5 M430,,1.9,19607.0,100.45466986113651,Non-touch
1131,HP,Ultrabook,13.3,0,Intel,Core i7,2.7,16,0,512.0,SSD,Intel, HD Graphics 620,windows,1.3,109171.0,202.37276851499232,Non-touch
1132,MSI,Gaming,15.6,0,Intel,Core i7,2.7,8,0,1024.0,HDD,Nvidia, GeForce GTX 1050,windows,2.2,44702.0,141.21199808219862,Non-touch
1133,Asus,Gaming,17.3,0,Intel,Core i7,2.6,16,1024,512.0,Hybrid,Nvidia, GeForce GTX 980M,windows,4.3,114552.0,127.33567457123111,Non-touch
1134,HP,Notebook,15.6,0,Intel,Core i7,2.5,8,0,256.0,SSD,Intel, HD Graphics 520,windows,2.0,36177.0,141.21199808219862,Non-touch
1135,Acer,Notebook,15.6,0,Intel,Celeron Dual,2.0,4,0,1024.0,HDD,Intel, HD Graphics 500,linux,2.1,14492.0,100.45466986113651,Non-touch
1136,MSI,Gaming,17.3,0,Intel,Core i7,2.8,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.4,109165.0,127.33567457123111,Non-touch
1137,Dell,Notebook,15.6,0,Intel,Core i3,2.0,4,0,128.0,SSD,AMD, Radeon R7 M440,windows,2.3,26587.0,100.45466986113651,Non-touch
1138,HP,Notebook,15.6,0,Intel,Core i7,1.8,16,0,512.0,SSD,Intel, UHD Graphics 620,windows,2.1,61752.0,141.21199808219862,Non-touch
1139,Lenovo,Notebook,15.6,0,Intel,Core i7,2.5,8,0,500.0,HDD,Nvidia, GeForce 920MX,,2.2,33513.0,100.45466986113651,Non-touch
1140,Asus,Notebook,15.6,0,Intel,Celeron Dual,1.6,4,0,500.0,HDD,Intel, HD Graphics,windows,2.2,19660.0,100.45466986113651,Non-touch
1141,Dell,Ultrabook,13.3,1,Intel,Core i7,2.7,16,0,512.0,SSD,Intel, HD Graphics 620,windows,1.2,142790.0,202.37276851499232,Touchscreen
1142,Asus,Gaming,15.6,0,Intel,Core i7,2.6,8,0,1024.0,HDD,Nvidia, GeForce GTX 1060,windows,2.2,62284.0,141.21199808219862,Non-touch
1143,Lenovo,Notebook,15.6,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,,2.1,21205.0,100.45466986113651,Non-touch
1144,Dell,Notebook,15.6,0,Intel,Core i5,2.5,8,0,256.0,SSD,AMD, Radeon R7 M445,windows,2.4,47366.0,141.21199808219862,Non-touch
